"chr","pos","p_val","tissue","window_start","window_end","CHR_ID","CHR_POS","SNPS","MAPPED_GENE","P.VALUE","DISEASE.TRAIT","PUBMEDID","Category"
4,112842406,3.50974797784779e-08,"Muscle - Skeletal",112742406,112942406,4,112927886,"rs12503758","ANK2",1e-06,"Insulin resistance",37116407,"Other trait"
4,112842406,3.50974797784779e-08,"Muscle - Skeletal",112742406,112942406,4,112913825,"rs78655099","ANK2",3e-06,"Preeclampsia in nulliparas",38714721,"Cardiovascular disease"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125510764,"rs950063","MIR2054 - NUP58P1",9e-06,"Smoking behavior",19247474,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125510764,"rs950063","MIR2054 - NUP58P1",9e-06,"Smoking behavior",19247474,"Biological process"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125505540,"rs12639834","FAT4 - MIR2054",6e-06,"Cognitive performance",19734545,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125651718,"rs192613850","MIR2054 - NUP58P1",8e-06,"Exacerbations requiring hospitalisation in asthma",32890573,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125625005,"rs79076829","MIR2054 - NUP58P1",5e-06,"Low myopia",33830181,"Other trait"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125664944,"rs79154149","MIR2054 - NUP58P1",2e-06,"Memory decline in normal cognition",37984853,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125584117,"rs13126049","MIR2054 - NUP58P1",4e-06,"Memory decline x sex interaction",37984853,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125584117,"rs13126049","MIR2054 - NUP58P1",5e-06,"Memory decline x sex interaction",37984853,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125673826,"rs1529543","MIR2054 - NUP58P1",4e-08,"Estimated glomerular filtration rate (creatinine, cystatin c)",39256582,"Other measurement"
4,125602362,4.34623444644931e-08,"Muscle - Skeletal",125502362,125702362,4,125673826,"rs1529543","MIR2054 - NUP58P1",2e-07,"Estimated glomerular filtration rate (cystatin c)",39256582,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57370673,"rs10052004","GPBP1 - RMEL3",4e-06,"Schizophrenia",23212062,"Neurological disorder"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57456821,"rs554379257","RMEL3",5e-08,"Height",28270201,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57456821,"rs554379257","RMEL3",5e-08,"Height",28270201,"Body measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57358044,"rs10071932","GPBP1 - RMEL3",9e-06,"Posterior cortical atrophy and Alzheimer's disease",26993346,"Neurological disorder"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57514311,"rs6892553","RMEL3",2e-06,"Orthostatic hypotension",24124408,"Cardiovascular disease"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57480984,"rs11950494","RMEL3, ACTBL2",4e-06,"Forced expiratory volume in 1 second (environmental tobacco smoke interaction)",28738859,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57434556,"rs10472003","RMEL3",6e-06,"Uterine fibroids",31488892,"Cancer"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57343818,"rs143300607","GPBP1 - RMEL3",8e-06,"Uterine fibroids (MTAG)",31488892,"Cancer"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57534776,"rs9292139","RMEL3 - LNCBRM",5e-08,"Body mass index in childhood asthma",33888571,"Body measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57381819,"rs10940540","GPBP1 - RMEL3",3e-08,"Educational attainment (years of education)",30038396,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57447157,"rs10037753","RMEL3",6e-09,"Systolic blood pressure (MTAG)",39537608,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57344714,"rs995398","GPBP1 - RMEL3",9e-06,"Perceived intensity of sucrose",31005972,"Biological process"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Biological process"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Neurological disorder"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57361594,"rs6883723","GPBP1 - RMEL3",9e-10,"Educational attainment (MTAG)",30038396,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57449006,"rs10036435","RMEL3",2e-09,"Diastolic blood pressure",38689001,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57449006,"rs10036435","RMEL3",6e-09,"Systolic blood pressure",38689001,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57386919,"rs143781581","GPBP1 - RMEL3",3e-08,"Bone mineral density mean",37500982,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57366610,"rs10054614","GPBP1 - RMEL3",9e-12,"Educational attainment",35361970,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57455626,"rs11741009","RMEL3",1e-08,"Educational attainment",35361970,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57493500,"rs2968230","RMEL3",2e-17,"Height",36224396,"Other measurement"
5,57438193,3.56043103751563e-08,"Muscle - Skeletal",57338193,57538193,5,57493500,"rs2968230","RMEL3",2e-17,"Height",36224396,"Body measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57370673,"rs10052004","GPBP1 - RMEL3",4e-06,"Schizophrenia",23212062,"Neurological disorder"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57456821,"rs554379257","RMEL3",5e-08,"Height",28270201,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57456821,"rs554379257","RMEL3",5e-08,"Height",28270201,"Body measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57358044,"rs10071932","GPBP1 - RMEL3",9e-06,"Posterior cortical atrophy and Alzheimer's disease",26993346,"Neurological disorder"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57514311,"rs6892553","RMEL3",2e-06,"Orthostatic hypotension",24124408,"Cardiovascular disease"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57480984,"rs11950494","RMEL3, ACTBL2",4e-06,"Forced expiratory volume in 1 second (environmental tobacco smoke interaction)",28738859,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57434556,"rs10472003","RMEL3",6e-06,"Uterine fibroids",31488892,"Cancer"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57547358,"rs6895539","RMEL3 - LNCBRM",5e-06,"3-hydroxypropylmercapturic acid levels in smokers",26053186,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57534776,"rs9292139","RMEL3 - LNCBRM",5e-08,"Body mass index in childhood asthma",33888571,"Body measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57381819,"rs10940540","GPBP1 - RMEL3",3e-08,"Educational attainment (years of education)",30038396,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57447157,"rs10037753","RMEL3",6e-09,"Systolic blood pressure (MTAG)",39537608,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Biological process"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57368769,"rs13157551","GPBP1 - RMEL3",2e-09,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",31374203,"Neurological disorder"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57361594,"rs6883723","GPBP1 - RMEL3",9e-10,"Educational attainment (MTAG)",30038396,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57449006,"rs10036435","RMEL3",2e-09,"Diastolic blood pressure",38689001,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57449006,"rs10036435","RMEL3",6e-09,"Systolic blood pressure",38689001,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57386919,"rs143781581","GPBP1 - RMEL3",3e-08,"Bone mineral density mean",37500982,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57366610,"rs10054614","GPBP1 - RMEL3",9e-12,"Educational attainment",35361970,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57455626,"rs11741009","RMEL3",1e-08,"Educational attainment",35361970,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57493500,"rs2968230","RMEL3",2e-17,"Height",36224396,"Other measurement"
5,57449388,1.20035733624128e-08,"Muscle - Skeletal",57349388,57549388,5,57493500,"rs2968230","RMEL3",2e-17,"Height",36224396,"Body measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90967764,"rs6860111","ADGRV1",3e-48,"Blond vs. brown/black hair color",30531825,"Other trait"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,91003406,"rs1967256","ADGRV1",3e-08,"Response to antipsychotic treatment",20195266,"Biological process"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Inflammatory measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Body measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Biological process"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Cardiovascular measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Liver enzyme measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",9e-06,"Obesity-related traits",23251661,"Metabolic disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90973559,"rs6452920","ADGRV1",2e-18,"Platelet count",32888493,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90973695,"rs6452921","ADGRV1",3e-19,"Platelet count",32888493,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90931162,"rs74501188","ADGRV1",3e-07,"Small cell lung carcinoma",28604730,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90916459,"rs4916831","ADGRV1",7e-09,"Atopy",28927820,"Immune system disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90883907,"rs6893164","ADGRV1",4e-06,"General cognitive ability",24342994,"Biological process"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90910368,"rs57190680","ADGRV1",2e-09,"Height",30595370,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90910368,"rs57190680","ADGRV1",2e-09,"Height",30595370,"Body measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",9e-09,"Triglyceride levels",32154731,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90968046,"rs6879563","ADGRV1",1e-83,"Cutaneous melanoma or hair colour",32341527,"Other trait"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90968046,"rs6879563","ADGRV1",1e-83,"Cutaneous melanoma or hair colour",32341527,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90966795,"rs12523094","ADGRV1",2e-12,"Cutaneous malignant melanoma",32341527,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90967352,"rs10942621","ADGRV1",2e-12,"Nevus count or cutaneous melanoma",32341527,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90967352,"rs10942621","ADGRV1",2e-12,"Nevus count or cutaneous melanoma",32341527,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",4e-12,"Triglyceride levels",32203549,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90860363,"rs34368137","ADGRV1",6e-06,"Response to norepinephrine-dopamine reuptake inhibitors (responders vs non-responders)",33106475,"Biological process"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90859597,"rs2247419","ADGRV1",6e-07,"Schizophrenia",26198764,"Neurological disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90981980,"rs60325490","ADGRV1",4e-56,"Hair color",30595370,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90981980,"rs60325490","ADGRV1",4e-56,"Hair color",30595370,"Other trait"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90976380,"rs34879738","ADGRV1",8e-09,"Schizophrenia",35396580,"Neurological disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90914007,"rs10074525","ADGRV1",1e-08,"Hip circumference adjusted for BMI",34021172,"Body measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90984086,"rs12186968","ADGRV1",9e-10,"Hip circumference adjusted for BMI",34021172,"Body measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959698,"rs34131104","ADGRV1",1e-12,"Platelet count",34594039,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90929599,"rs10035662","ADGRV1",1e-06,"Estimated glomerular filtration rate (creatinine)",34272381,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",3e-08,"Triglycerides",34594039,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90909720,"rs6878896","ADGRV1",5e-14,"Serum creatinine levels",34594039,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90969992,"rs12659201","ADGRV1",7e-23,"Cutaneous melanoma (MTAG)",34813871,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90873253,"rs58729412","ADGRV1",2e-13,"Sex hormone-binding globulin levels adjusted for BMI",32042192,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90930244,"rs3105793","ADGRV1",4e-08,"Glycine levels",30837465,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90873253,"rs58729412","ADGRV1",3e-11,"Sex hormone-binding globulin levels",32042192,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90862829,"rs35475471","ADGRV1",2e-07,"Sex hormone-binding globulin levels",32042192,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90973349,"rs7704311","ADGRV1",6e-12,"Platelet count",32888494,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90930309,"rs3105792","ADGRV1",5e-11,"Urate levels",33356394,"Metabolic disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90930309,"rs3105792","ADGRV1",5e-11,"Urate levels",33356394,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,91020859,"rs34824169","ADGRV1",2e-06,"Complement factor H-related protein 3 levels",34260948,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",4e-10,"Triglyceride levels",33462484,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90862829,"rs35475471","ADGRV1",2e-06,"Sex hormone-binding globulin levels",35192695,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90862829,"rs35475471","ADGRV1",1e-06,"Sex hormone-binding globulin levels",35192695,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",4e-12,"Glycine levels",35213538,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90911582,"rs6889986","ADGRV1",9e-09,"Tyrosine levels",35213538,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90915456,"rs62374016","ADGRV1",8e-09,"Blood urea nitrogen levels",31152163,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90855772,"rs2247870","ADGRV1",3e-08,"Schizophrenia",28991256,"Neurological disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90933990,"rs11744148","ADGRV1",3e-08,"Systolic blood pressure (MTAG)",39537608,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90909883,"rs73771119","ADGRV1",2e-08,"Platelet count during  first trimester of pregnancy",38064665,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90916167,"rs36015459","ADGRV1",4e-08,"Serum albumin levels",34594039,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90917433,"rs10060641","ADGRV1",5e-10,"Estimated glomerular filtration rate (creatinine)",35710981,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90948082,"rs6891672","ADGRV1",3e-14,"Methionine levels",33414548,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90897651,"rs13155267","ADGRV1",7e-13,"Blood urea nitrogen levels",34594039,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90968046,"rs6879563","ADGRV1",2e-07,"Varicose veins",35099328,"Other trait"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90855772,"rs2247870","ADGRV1",6e-06,"Schizophrenia",30285260,"Neurological disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90855772,"rs2247870","ADGRV1",5e-07,"Schizophrenia",30285260,"Neurological disorder"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90981864,"rs58142303","ADGRV1",7e-06,"Epithelial ovarian cancer",30898391,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90933990,"rs11744148","ADGRV1",4e-09,"Systolic blood pressure",30595370,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90862829,"rs35475471","ADGRV1",1e-10,"Sex hormone-binding globulin levels adjusted for BMI",32042192,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90969079,"rs34615879","ADGRV1",9e-15,"Plateletcrit",32888494,"Hematological measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",2e-09,"Triglyceride levels",34887591,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90959868,"rs7704653","ADGRV1",6e-09,"Triglyceride levels in non-type 2 diabetes",36269708,"Lipid or lipoprotein measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90933990,"rs11744148","ADGRV1",9e-06,"Diastolic blood pressure",38689001,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90933990,"rs11744148","ADGRV1",3e-07,"Systolic blood pressure",38689001,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90911582,"rs6889986","ADGRV1",1e-07,"Basal cell carcinoma (MTAG)",36496446,"Cancer"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90928705,"rs576453170","ADGRV1",9.99999999999999e-301,"Bone mineral density mean",37500982,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90897517,"rs561112075","ADGRV1",8e-08,"Tinnitus",34847940,"Other trait"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90873253,"rs58729412","ADGRV1",4e-08,"Serum urate levels",38658550,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90873253,"rs58729412","ADGRV1",6e-10,"Serum urate levels",38658550,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90827884,"rs75469577","ADGRV1",3e-06,"Obsessive-compulsive symptoms",38548983,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90955276,"rs949789","ADGRV1",2e-83,"Height",36224396,"Other measurement"
5,90922764,2.03172435570391e-08,"Brain - Cerebellum",90822764,91022764,5,90955276,"rs949789","ADGRV1",2e-83,"Height",36224396,"Body measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122100901,"rs890749","LOX - ZNF474",8e-06,"Thiazide-induced adverse metabolic effects in hypertensive patients",23400010,"Lipid or lipoprotein measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122100901,"rs890749","LOX - ZNF474",8e-06,"Thiazide-induced adverse metabolic effects in hypertensive patients",23400010,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122100901,"rs890749","LOX - ZNF474",8e-06,"Thiazide-induced adverse metabolic effects in hypertensive patients",23400010,"Biological process"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",4e-11,"White matter hyperintensity volume (adjusted for hypertension)",33293549,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122193659,"rs5870994","ZNF474 - SNCAIP",1e-06,"Parkinson's disease progression (motor)",33111402,"Neurological disorder"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122193659,"rs5870994","ZNF474 - SNCAIP",1e-06,"Parkinson's disease progression (motor)",33111402,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122191027,"rs17367669","ZNF474 - SNCAIP",3e-06,"Parkinson's disease progression (composite)",33111402,"Neurological disorder"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122191027,"rs17367669","ZNF474 - SNCAIP",3e-06,"Parkinson's disease progression (composite)",33111402,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",4e-11,"White matter hyperintensity volume",33293549,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",5e-11,"White matter hyperintensity volume",33293549,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",1e-11,"White matter hyperintensity volume x hypertension interaction (2df)",33293549,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",1e-11,"White matter hyperintensity volume x hypertension interaction (2df)",33293549,"Cardiovascular disease"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",8e-11,"White matter hyperintensity volume x hypertension interaction (2df)",33293549,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182683,"rs2303655","ZNF474 - SNCAIP",8e-11,"White matter hyperintensity volume x hypertension interaction (2df)",33293549,"Cardiovascular disease"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122174891,"rs17148926","ZNF474, ZNF475",4e-09,"White matter hyperintensities",32358547,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122173595,"rs12515659","ZNF474, ZNF475",5e-08,"Brain region volumes",31676860,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122182614,"rs9112","ZNF474, ZNF475",1e-09,"Brain region volumes",31676860,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122174891,"rs17148926","ZNF474, ZNF475",7e-07,"White matter hyperintensity burden",25663218,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122091288,"rs994445","LOX - ZNF474",1e-08,"Lung function (FVC)",30595370,"Other measurement"
5,122188062,1.01999993420449e-08,"Brain - Cerebellum",122088062,122288062,5,122179500,"rs11957829","ZNF475, ZNF474",2e-08,"Stroke",29531354,"Cardiovascular disease"
